duration,packet_count,service,protocol_type,bytes_sent,bytes_received,total_bytes,avg_packet_size,source_ip,destination_ip,service_port,flag,timestamp,packet_loss,attack
129,2494,http,tcp,14619,9311,23930,9.595028067361667,84.175.199.66,241.55.142.86,6698,FIN,1735505942,0.0763248663090994,0
475,2981,ftp,tcp,9989,13892,23881,8.011070110701107,55.145.212.16,53.168.150.200,59775,ACK,1735505942,0.07277428486438378,0
176,2348,ftp,tcp,16431,13619,30050,12.798126064735946,182.16.190.83,8.54.119.35,49229,RST,1735505942,0.07421791908100307,0
243,3860,ftp,udp,14915,12419,27334,7.0813471502590675,61.230.5.241,101.212.122.90,44320,RST,1735505942,0.05852155793495041,0
335,1331,http,tcp,15521,18488,34009,25.55146506386176,33.114.144.124,152.49.23.43,64016,RST,1735505942,0.040644373823225,0
117,1782,ftp,tcp,12954,16150,29104,16.332210998877667,107.130.95.205,73.239.137.142,29237,RST,1735505942,0.09490107840929402,0
319,3011,ftp,tcp,18153,18385,36538,12.134838923945534,86.117.228.48,198.193.13.23,65216,SYN,1735505942,0.06477564559926352,0
257,3346,ssh,udp,14898,7570,22468,6.714883442916916,68.220.14.231,174.224.238.61,59251,FIN,1735505942,0.06884738632160718,0
236,1631,http,tcp,16550,7205,23755,14.564684242795831,64.42.236.223,78.255.46.69,13803,ACK,1735505942,0.03791468875545634,0
364,3421,http,udp,6213,13592,19805,5.789242911429406,62.89.47.240,123.164.3.226,64431,SYN,1735505942,0.05532855986133939,0
134,189,ssh,udp,18620,19922,38542,203.92592592592592,233.1.27.8,37.204.118.92,30130,RST,1735505942,0.03343049650636498,0
173,3117,ssh,udp,13174,14140,27314,8.762913057427014,51.250.94.234,79.209.237.153,63564,ACK,1735505942,0.004651500923801322,0
399,241,ssh,udp,18083,7586,25669,106.5103734439834,216.40.184.110,66.58.132.195,26767,RST,1735505942,0.024299972279362238,0
485,3892,ssh,tcp,5745,5683,11428,2.936279547790339,251.42.174.105,93.3.5.145,51891,SYN,1735505942,0.047854894555212114,0
226,1071,ssh,udp,19105,17806,36911,34.4640522875817,62.91.79.15,4.94.113.149,36253,RST,1735505942,0.05329720613489624,0
443,3494,ftp,udp,9507,10422,19929,5.703777904979965,203.213.153.186,8.112.191.53,46737,SYN,1735505942,0.08251378218725733,0
350,4656,ftp,udp,12746,19953,32699,7.0229810996563575,34.166.187.152,130.21.18.90,26631,URG,1735505942,0.09253813396987944,0
282,4538,http,tcp,8653,14580,23233,5.119656236227413,26.78.47.179,130.80.242.191,12814,ACK,1735505942,0.00083644015759905,0
197,4414,ftp,tcp,9948,6518,16466,3.7304032623470773,161.97.47.29,145.132.225.197,32744,ACK,1735505942,0.01653953054002061,0
474,1873,ssh,tcp,14945,7337,22282,11.89642285104111,101.132.153.212,19.218.233.28,35236,SYN,1735505942,0.01000497712707249,0
373,2136,http,udp,15908,15444,31352,14.677902621722847,160.146.131.120,222.91.100.49,49222,FIN,1735505942,0.06298884318169334,0
257,3958,ssh,tcp,15112,8597,23709,5.990146538655887,161.158.9.11,133.237.99.12,29547,ACK,1735505942,0.049361308472346634,0
198,4896,ssh,tcp,7653,8226,15879,3.2432598039215685,141.48.10.4,74.121.45.251,9759,RST,1735505942,0.005795148513837734,0
130,2832,ssh,tcp,12048,5916,17964,6.343220338983051,209.67.98.245,193.83.19.16,4069,SYN,1735505942,0.04612175797798356,0
475,2747,http,tcp,10839,8983,19822,7.21587186021114,219.124.194.213,165.94.38.142,35480,SYN,1735505942,0.09116945356558386,0
368,2431,ftp,tcp,7961,6683,14644,6.0238584944467295,229.187.126.104,226.21.226.41,34182,SYN,1735505942,0.04121220599326554,0
332,4528,ssh,tcp,12568,12355,24923,5.5041961130742045,230.151.139.42,100.79.184.163,14885,URG,1735505942,0.049381964513498335,0
286,4318,ssh,udp,9989,8517,18506,4.285780453913849,167.183.15.129,138.18.60.195,33264,RST,1735505942,0.09363039284067395,0
165,1593,ftp,udp,5145,18195,23340,14.651600753295668,134.124.45.217,159.84.131.94,64150,SYN,1735505942,0.06836476100196248,0
66,2466,ftp,tcp,15405,12095,27500,11.151662611516626,110.137.158.55,164.93.170.51,61897,ACK,1735505942,0.004532019120531627,0
218,311,http,tcp,19214,6125,25339,81.47588424437299,84.48.170.84,157.107.85.186,3054,FIN,1735505942,0.09579314073258345,0
433,1267,http,udp,15095,6046,21141,16.685872138910813,242.253.100.207,138.38.101.0,43836,ACK,1735505942,0.08133354769395441,0
354,4993,http,tcp,5961,7261,13222,2.6481073502904064,72.79.14.81,251.97.10.158,26204,RST,1735505942,0.0884648160384999,0
87,300,http,udp,17508,17925,35433,118.11,84.23.132.130,180.241.50.65,9596,URG,1735505942,0.08948154754124632,0
384,1746,http,udp,14805,9214,24019,13.756586483390608,245.66.4.231,155.228.69.45,31664,ACK,1735505942,0.015303511757024503,0
203,1699,ftp,tcp,7253,5599,12852,7.564449676280165,0.107.0.251,22.80.42.179,13909,ACK,1735505942,0.04161497211349996,0
191,715,http,udp,10996,10472,21468,30.025174825174826,9.59.20.143,218.180.140.16,39480,RST,1735505942,0.030318179617094522,0
363,1561,ftp,udp,11486,11303,22789,14.598975016015375,185.161.169.175,99.78.6.22,47986,URG,1735505942,0.004460120560235182,0
397,2858,ssh,tcp,17441,5795,23236,8.130160951714485,175.132.47.224,231.153.86.164,44607,URG,1735505942,0.011743151946120512,0
103,4124,http,udp,19717,18020,37737,9.150581959262851,145.236.73.158,207.223.172.59,40805,SYN,1735505942,0.09240867955590859,0
277,1283,http,udp,10012,8118,18130,14.130943102104442,59.150.145.63,217.101.93.206,47371,FIN,1735505942,0.016886024219660678,0
185,872,ftp,tcp,6290,17508,23798,27.291284403669724,6.211.30.190,204.11.132.219,32709,FIN,1735505942,0.03836044747614105,0
371,243,ftp,udp,12641,18808,31449,129.41975308641975,109.250.22.95,29.134.126.25,13041,RST,1735505942,0.07038345309156752,0
178,2082,http,tcp,6920,18984,25904,12.441882804995197,29.99.238.220,42.25.228.138,41292,RST,1735505942,0.025707001531084406,0
346,3268,http,udp,16805,14031,30836,9.435740514075887,97.229.204.22,182.248.172.161,63250,RST,1735505942,0.06254246468277196,0
161,2685,ftp,udp,13027,15637,28664,10.6756052141527,199.253.190.138,41.129.83.73,19175,RST,1735505942,0.014012380478741504,0
436,3677,ssh,tcp,8875,14526,23401,6.36415556159913,25.253.65.55,158.168.210.242,44488,RST,1735505942,0.029683051365170923,0
454,2836,http,tcp,6409,18733,25142,8.865303244005641,176.44.92.32,115.8.2.173,27421,ACK,1735505942,0.09208131377639453,0
215,2497,http,tcp,12382,17191,29573,11.843412094513416,215.13.150.74,30.91.63.56,19080,RST,1735505942,0.0083458050297325,0
267,1594,http,udp,12695,9621,22316,14.0,49.60.72.145,35.241.160.98,64741,FIN,1735505942,0.01545672000257392,0
355,1120,ssh,udp,17037,18313,35350,31.5625,131.119.46.174,29.56.71.89,24821,RST,1735505942,0.04579684682205888,0
74,3213,ssh,udp,6091,5991,12082,3.7603485838779958,53.33.123.192,92.179.188.48,57841,ACK,1735505942,0.09220484316618738,0
429,4897,http,tcp,18081,15296,33377,6.815805595262406,180.31.131.173,77.157.174.52,45205,RST,1735505942,0.018242828331947958,0
80,1945,http,tcp,8767,7805,16572,8.520308483290489,145.25.196.105,252.226.19.141,53212,FIN,1735505942,0.0010080464840340753,0
291,689,ssh,udp,15206,13984,29190,42.365747460087086,110.35.201.205,173.183.232.244,40742,SYN,1735505942,0.06562532421209727,0
334,2984,ssh,tcp,6685,7018,13703,4.5921581769437,32.109.168.93,184.140.65.214,51466,ACK,1735505942,0.0966397531491781,0
124,4732,ftp,udp,14640,12565,27205,5.749154691462384,196.164.3.66,122.6.77.160,30136,URG,1735505942,0.08585019480401791,0
219,2879,http,udp,10281,19674,29955,10.404654393886766,91.179.223.39,201.155.89.34,28226,RST,1735505942,0.0003799822246403184,0
179,4166,ssh,tcp,19528,12410,31938,7.666346615458473,184.212.156.47,80.163.157.255,57251,ACK,1735505942,0.030668666436563154,0
424,335,ftp,udp,9346,19812,29158,87.03880597014926,71.221.144.187,216.203.45.88,64586,SYN,1735505942,0.01041939882081432,0
123,1164,http,udp,8774,15280,24054,20.664948453608247,12.141.126.244,240.181.46.44,21581,FIN,1735505942,0.06435366439564014,0
465,2901,ftp,tcp,6810,11629,18439,6.356084108927956,97.100.94.247,73.139.124.129,34826,URG,1735505942,0.04588361486039569,0
439,3270,ftp,tcp,6368,8630,14998,4.586544342507645,139.155.216.109,129.98.160.159,40645,FIN,1735505942,0.03285448998908957,0
207,865,ftp,tcp,19604,18378,37982,43.909826589595376,51.179.32.169,252.163.28.24,30512,URG,1735505942,0.09998641389587878,0
235,4991,ftp,udp,17339,10355,27694,5.5487878180725305,212.68.53.135,106.80.99.136,4128,URG,1735505942,0.0575618997773431,0
330,489,ftp,udp,16539,17277,33816,69.15337423312883,97.109.134.42,153.199.21.30,43013,ACK,1735505942,0.05250506690044413,0
390,3281,ssh,tcp,16731,10592,27323,8.327644010972264,143.71.183.123,24.83.55.155,58746,URG,1735505942,0.029269348706236764,0
283,2358,ftp,tcp,11029,8050,19079,8.091178965224767,104.191.41.215,251.24.139.192,44173,URG,1735505942,0.05865176627056348,0
323,2926,http,tcp,15643,13834,29477,10.074162679425838,74.136.115.141,1.222.89.210,18206,ACK,1735505942,0.049079805435307294,0
460,4310,http,tcp,16647,15879,32526,7.546635730858469,92.18.84.125,213.97.145.242,3587,FIN,1735505942,0.04971908420581964,0
120,957,ftp,tcp,7545,16490,24035,25.114942528735632,64.175.111.6,161.13.194.94,36781,FIN,1735505942,0.08313783501153904,0
169,4730,ftp,tcp,7913,19269,27182,5.746723044397463,55.22.129.247,210.186.129.180,39094,URG,1735505942,0.03474000950329255,0
279,4688,ssh,udp,10078,13512,23590,5.031996587030717,138.221.76.46,186.238.144.55,28531,URG,1735505942,0.03268832301996224,0
450,2914,http,tcp,9554,9387,18941,6.5,36.213.209.125,150.152.57.63,19876,SYN,1735505942,0.07637637027095273,0
136,3112,ftp,udp,12719,11147,23866,7.669023136246786,45.155.11.117,177.204.96.13,5710,ACK,1735505942,0.04880390734015663,0
362,3669,ssh,tcp,12390,15568,27958,7.620059961842464,34.125.233.69,73.71.180.208,19819,SYN,1735505942,0.04228975712621014,0
398,4336,ssh,tcp,17636,19519,37155,8.568957564575646,74.203.163.110,127.184.135.188,5855,ACK,1735505942,0.06749953471070967,0
84,1333,http,udp,13449,13182,26631,19.978244561140286,149.90.92.218,147.238.151.232,53132,SYN,1735505942,0.056132126315066824,0
217,2508,ssh,udp,14383,15311,29694,11.839712918660288,240.249.209.2,215.98.163.145,46547,SYN,1735505942,0.043866743248879014,0
350,4467,http,tcp,5995,12016,18011,4.0320125363778825,162.245.6.50,194.79.117.45,3902,ACK,1735505942,0.07593329397920179,0
482,2305,ftp,udp,9073,7202,16275,7.060737527114967,205.65.73.174,150.95.223.25,13985,FIN,1735505942,0.07994754120759971,0
237,1230,http,tcp,19951,8409,28360,23.056910569105693,222.40.196.246,59.106.247.198,50005,URG,1735505942,0.07923646990186471,0
415,4967,ftp,udp,11838,8784,20622,4.151801892490437,194.190.31.82,231.208.0.224,55100,URG,1735505942,0.09009205440625627,0
159,1462,ssh,udp,9198,11751,20949,14.329001367989056,252.87.215.100,139.168.105.51,59684,FIN,1735505942,0.04646844534546957,0
107,3736,ssh,udp,11708,8007,19715,5.27703426124197,225.180.242.88,76.240.151.145,42074,SYN,1735505942,0.010026660288551226,0
378,2913,http,tcp,16151,13541,29692,10.192928252660488,82.155.86.12,157.71.175.185,4890,URG,1735505942,0.06618197236897251,0
268,855,ssh,tcp,6387,18576,24963,29.196491228070176,210.33.16.11,192.148.21.226,2606,FIN,1735505942,0.038251675229981866,0
174,3489,http,udp,18240,5899,24139,6.918601318429349,231.198.92.60,180.141.152.141,47421,ACK,1735505942,0.046796841336633525,0
458,529,ssh,tcp,8279,16026,24305,45.945179584120986,222.196.21.70,22.119.140.236,37167,URG,1735505942,0.08076605858137814,0
150,3220,ssh,tcp,18704,13323,32027,9.946273291925467,197.153.153.248,132.230.51.36,54415,FIN,1735505942,0.021775558011161544,0
347,4599,http,udp,18120,7917,26037,5.6614481409001955,153.114.175.244,201.40.247.50,46778,RST,1735505942,0.0781713929654212,0
421,825,ssh,tcp,12724,5293,18017,21.83878787878788,76.105.194.85,182.194.63.116,45133,URG,1735505942,0.021961671665941075,0
379,2410,ssh,tcp,6948,14312,21260,8.821576763485478,47.76.101.121,236.163.124.141,24275,URG,1735505942,0.08807941569236022,0
139,3203,ftp,tcp,17375,6019,23394,7.303777708398377,215.39.211.16,191.143.204.188,22951,SYN,1735505942,0.09612565639552365,0
110,129,ftp,tcp,15096,5808,20904,162.04651162790697,226.87.174.165,35.46.43.29,6743,SYN,1735505942,0.0979933506383208,0
440,3348,ssh,udp,14085,10923,25008,7.469534050179211,19.159.229.17,40.145.33.182,37250,SYN,1735505942,0.08687075358636608,0
470,2304,ssh,tcp,14615,9175,23790,10.325520833333334,205.244.73.232,204.69.113.11,32036,URG,1735505942,0.06460804526277812,0
135,1481,ftp,udp,8831,18367,27198,18.364618501012828,227.181.254.175,123.207.176.120,29183,URG,1735505942,0.0009654594774073267,0
299,3270,ftp,udp,12950,12138,25088,7.67217125382263,78.6.180.159,251.135.149.127,20338,URG,1735505942,0.08753675222737173,0
226,231,ftp,udp,16347,9054,25401,109.96103896103897,146.147.9.55,47.179.41.225,47594,FIN,1735505942,0.06431787185853956,0
486,4371,ftp,tcp,5771,10332,16103,3.6840539922214597,97.118.173.121,25.64.76.154,58556,SYN,1735505942,0.08274480271615625,0
225,2615,http,udp,6242,17137,23379,8.940344168260038,68.0.139.41,97.221.53.82,62769,SYN,1735505942,0.036739663277347304,0
157,613,ssh,tcp,18684,14817,33501,54.65089722675367,138.109.1.32,36.35.153.17,43612,URG,1735505942,0.05707713776433407,0
168,3373,ssh,tcp,17271,15796,33067,9.803439075007411,155.150.211.220,90.5.52.65,59777,FIN,1735505942,0.040118763770138115,0
453,232,ftp,udp,5051,16940,21991,94.78879310344827,225.54.122.4,6.38.234.243,19010,SYN,1735505942,0.09190400897220398,0
162,1340,http,udp,17924,19083,37007,27.617164179104478,248.187.241.15,226.123.192.36,11926,URG,1735505942,0.016243692674591227,0
349,3774,ssh,tcp,12776,8823,21599,5.723105458399576,254.220.19.99,228.43.118.156,4003,SYN,1735505942,0.012489744776564338,0
139,490,ftp,udp,5883,19454,25337,51.70816326530612,179.103.190.188,207.116.241.242,13762,RST,1735505942,0.09357777125580075,0
437,574,http,udp,10733,19411,30144,52.51567944250871,153.9.97.97,51.156.123.74,30623,FIN,1735505942,0.025208863590245968,0
385,436,ftp,udp,13795,12357,26152,59.981651376146786,235.165.68.52,230.65.156.251,3467,SYN,1735505942,0.03961792478724635,0
147,3187,ftp,udp,8088,12394,20482,6.426733605271415,167.69.179.206,251.85.44.142,3509,SYN,1735505942,0.08794931820158676,0
418,4713,http,tcp,8817,7515,16332,3.4653087205601527,160.29.115.9,121.42.133.161,46027,FIN,1735505942,0.0004978055888427479,0
303,2146,ssh,udp,5356,15741,21097,9.830848089468779,174.125.180.245,102.170.229.23,55813,RST,1735505942,0.008331211983896525,0
263,2244,ftp,tcp,8550,14502,23052,10.272727272727273,221.240.7.193,246.55.158.33,11782,RST,1735505942,0.0901251577821296,0
194,3800,ftp,tcp,5168,14668,19836,5.22,174.116.135.234,84.194.38.176,61835,FIN,1735505942,0.07526013466932008,0
235,2207,ftp,udp,8206,16412,24618,11.154508382419573,62.127.237.81,104.158.240.59,47911,URG,1735505942,0.0661794257801641,0
360,4416,ftp,udp,12150,13039,25189,5.704030797101449,193.255.145.53,84.117.88.4,12246,URG,1735505942,0.05437485628395375,0
252,3976,http,tcp,10845,14985,25830,6.496478873239437,211.99.170.173,227.68.240.182,11363,FIN,1735505942,0.02424341082842395,0
459,933,ssh,udp,18932,6901,25833,27.688102893890676,227.249.90.141,25.77.226.43,13690,RST,1735505942,0.08811065683771259,0
315,2800,ftp,udp,18197,15290,33487,11.959642857142857,91.214.36.81,162.174.66.26,45858,RST,1735505942,0.0004962694367140252,0
465,1075,ftp,udp,12194,16980,29174,27.13860465116279,53.49.208.4,231.32.196.89,47939,ACK,1735505942,0.03420728438963418,0
244,2107,http,udp,7913,11337,19250,9.136212624584717,53.153.104.182,72.30.78.153,61917,ACK,1735505942,0.05838840169256962,0
362,1728,ssh,tcp,9723,18510,28233,16.338541666666668,61.149.91.68,81.93.250.6,26680,SYN,1735505942,0.09955614331785415,0
128,1898,ssh,udp,18260,19308,37568,19.793466807165437,178.166.252.236,89.126.189.235,26348,URG,1735505942,0.0950224249616457,0
324,2166,ftp,udp,9121,14881,24002,11.081255771006463,123.178.124.219,39.49.195.101,34587,RST,1735505942,0.024518682220895628,0
466,2761,http,udp,5384,15200,20584,7.455269829771821,48.199.94.117,134.202.5.251,38171,FIN,1735505942,0.06547467768028885,0
452,2809,ftp,udp,18486,12602,31088,11.067283730865077,221.146.159.125,179.218.98.159,39262,SYN,1735505942,0.08704064331905184,0
453,803,ftp,udp,11710,18330,30040,37.40971357409713,126.85.160.175,219.148.223.37,49672,ACK,1735505942,0.0815083408272462,0
255,3845,http,tcp,19093,12680,31773,8.263459037711314,233.207.125.30,9.183.52.20,44912,RST,1735505942,0.08168736650579299,0
92,1101,ssh,udp,5748,14481,20229,18.373297002724797,205.119.35.71,237.228.73.72,55736,FIN,1735505942,0.07083521637283403,0
164,1288,ssh,udp,14748,16652,31400,24.37888198757764,190.180.103.212,51.47.144.234,38467,ACK,1735505942,0.03363752732080612,0
266,2760,ssh,udp,17781,10780,28561,10.348188405797101,199.122.95.230,21.204.148.148,29966,ACK,1735505942,0.016446564223210582,0
410,4181,ftp,udp,5653,14629,20282,4.8509925855058595,86.240.160.106,207.137.146.80,60030,URG,1735505942,0.006827717904888364,0
442,3838,ssh,tcp,10886,7185,18071,4.708441896821261,156.246.219.43,250.173.166.12,19218,RST,1735505942,0.09449975364142604,0
132,2224,http,udp,6722,9064,15786,7.098021582733813,61.42.101.131,251.32.231.0,9644,SYN,1735505942,0.03798409479209452,0
218,2656,ssh,tcp,7115,6866,13981,5.263930722891566,43.150.111.43,76.106.131.100,40486,RST,1735505942,0.0822866240232011,0
450,3355,ftp,udp,11896,17117,29013,8.64769001490313,227.7.142.53,3.50.252.109,31346,RST,1735505942,0.014862466873950698,0
95,1817,http,udp,13155,12856,26011,14.31535498073748,146.4.86.88,10.71.192.142,36256,SYN,1735505942,0.05386793465116501,0
430,3752,ftp,tcp,12806,19596,32402,8.635927505330491,165.245.77.128,73.112.74.29,1101,RST,1735505942,0.035294931691810486,0
267,4527,ftp,tcp,10208,14587,24795,5.47713717693837,68.63.119.56,27.159.3.116,7173,FIN,1735505942,0.031675822701163994,0
298,4742,http,udp,5473,7981,13454,2.837199493884437,101.5.166.109,211.202.251.11,2560,RST,1735505942,0.024509300660695035,0
262,4799,ftp,tcp,19663,9991,29654,6.179204000833507,179.80.182.143,165.38.194.26,8931,FIN,1735505942,0.07520191060894182,0
204,4306,ftp,tcp,14199,5997,20196,4.69019972131909,164.107.226.189,222.64.117.136,29123,RST,1735505942,0.02919785033630279,0
117,2418,ftp,udp,16805,15077,31882,13.185277088502895,217.130.78.49,230.18.175.215,8518,RST,1735505942,0.005591274601028962,0
409,1513,http,tcp,10642,10440,21082,13.933906146728354,243.128.183.211,221.138.53.161,3515,RST,1735505942,0.09567679495635789,0
361,362,http,udp,9305,13567,22872,63.18232044198895,237.84.118.206,64.140.242.120,46903,SYN,1735505942,0.07644319290458501,0
380,4194,ftp,udp,6580,9615,16195,3.8614687649022414,120.120.89.186,137.147.57.234,58219,URG,1735505942,0.030404626675971626,0
234,2570,http,tcp,10683,18427,29110,11.326848249027238,141.147.230.239,221.144.109.182,36653,FIN,1735505942,0.02570215591998557,0
344,1199,http,tcp,8071,6870,14941,12.461217681401168,114.194.65.166,197.11.189.223,57416,FIN,1735505942,0.013604457258317538,0
428,1316,ssh,tcp,19408,9099,28507,21.661854103343465,49.102.243.234,240.45.172.28,29363,SYN,1735505942,0.04506730086624227,0
329,1941,http,udp,6293,8441,14734,7.590932509015971,167.107.12.49,150.178.10.245,17122,FIN,1735505942,0.09805394038374834,0
304,425,http,udp,11801,13088,24889,58.56235294117647,125.51.14.151,120.106.0.102,64319,URG,1735505942,0.04957577342008934,0
83,2574,ftp,udp,12307,15306,27613,10.727661227661228,74.103.98.231,155.18.95.131,41982,URG,1735505942,0.027947375841870625,0
403,3706,ssh,udp,7039,7227,14266,3.84943335132218,96.75.249.176,182.196.151.235,3366,RST,1735505942,0.08283721948179552,0
148,332,ftp,tcp,17709,15394,33103,99.7078313253012,96.165.31.210,101.198.83.191,43247,ACK,1735505942,0.02648044809511917,0
306,3747,ssh,tcp,8268,14908,23176,6.1852148385374965,88.231.128.136,54.133.113.52,29349,RST,1735505942,0.0660240290549758,0
437,1100,ftp,udp,17989,16378,34367,31.242727272727272,239.166.72.233,239.241.8.6,64906,URG,1735505942,0.041263670390350185,0
331,4492,ssh,tcp,16287,11381,27668,6.159394479073909,235.231.108.23,77.154.195.190,7534,ACK,1735505942,0.09639030893937993,0
294,2218,ftp,tcp,5574,14490,20064,9.045987376014427,56.128.130.98,249.44.250.233,45597,FIN,1735505942,0.0012587483125481747,0
493,788,ssh,tcp,15092,12834,27926,35.43908629441624,96.28.47.33,90.73.210.220,51309,RST,1735505942,0.05931725674220753,0
156,4174,ssh,udp,18025,9676,27701,6.636559655007187,16.32.76.228,37.175.232.231,13348,SYN,1735505942,0.06214175549599769,0
471,2926,ftp,tcp,6640,17104,23744,8.114832535885167,243.106.119.121,62.58.63.196,29054,URG,1735505942,0.022607182579211182,0
62,2775,ssh,udp,6705,12337,19042,6.861981981981982,37.225.105.25,82.102.90.193,2775,RST,1735505942,0.07083060100039054,0
421,2494,ftp,udp,10156,17541,27697,11.105453087409783,155.56.6.62,206.108.130.36,64980,FIN,1735505942,0.025386617342789186,0
460,1189,ftp,tcp,16087,7074,23161,19.479394449116906,98.8.76.29,73.101.7.139,28109,ACK,1735505942,0.08474298877527336,0
492,2621,ftp,udp,13116,19410,32526,12.4097672644029,0.169.89.81,94.102.28.190,52150,URG,1735505942,0.06765076382617244,0
293,4825,http,tcp,7506,10620,18126,3.7566839378238344,88.220.182.52,99.22.83.120,21986,URG,1735505942,0.08737126240889442,0
82,4391,ssh,tcp,8283,12672,20955,4.772261443862446,88.70.152.123,161.41.47.7,63130,SYN,1735505942,0.0005502315132549285,0
115,745,http,udp,13921,13735,27656,37.12214765100671,204.6.248.128,193.170.211.184,35346,RST,1735505942,0.04768245236196224,0
54,3239,http,udp,11805,9355,21160,6.5328805186786045,138.166.21.62,39.4.82.245,34826,RST,1735505942,0.005935289533597088,0
430,802,http,tcp,12709,9755,22464,28.00997506234414,238.240.97.119,82.64.254.251,56892,RST,1735505942,0.05072622720883461,0
406,4916,ssh,tcp,16557,11360,27917,5.678803905614321,6.71.103.58,67.198.174.59,41850,ACK,1735505942,0.04482018721636383,0
415,2594,http,udp,5863,11418,17281,6.661912104857363,13.135.114.178,8.59.30.158,16870,URG,1735505942,0.03481124742687153,0
458,1284,ssh,tcp,6165,14349,20514,15.976635514018692,253.95.168.104,66.127.27.106,36000,ACK,1735505942,0.004845663257489519,0
115,4764,http,udp,17196,14059,31255,6.560663308144417,234.100.19.181,186.230.234.31,10245,RST,1735505942,0.011445782740815313,0
444,4459,http,tcp,8431,8583,17014,3.815653734021081,167.30.208.80,237.24.83.107,63848,URG,1735505942,0.07572015574936483,0
52,1488,ssh,udp,5829,10579,16408,11.026881720430108,232.90.53.97,208.46.150.201,2366,SYN,1735505942,0.030753831924354758,0
350,3034,ftp,tcp,8946,9433,18379,6.057679630850362,95.50.86.64,178.118.49.158,42748,RST,1735505942,0.09294902654871752,0
82,4833,ssh,tcp,9666,14294,23960,4.957583281605628,0.172.125.137,154.212.106.180,1644,RST,1735505942,0.08767201216955453,0
388,3963,ftp,tcp,6410,15086,21496,5.4241736058541505,188.177.108.198,91.37.168.240,62021,URG,1735505942,0.08824896533969068,0
446,2514,http,tcp,9087,15385,24472,9.73428798727128,215.110.22.65,77.229.158.56,58267,SYN,1735505942,0.07987604617764585,0
459,3784,ftp,tcp,9468,18136,27604,7.29492600422833,88.186.114.192,77.170.114.200,41721,SYN,1735505942,0.00048692213544069277,0
303,1446,http,udp,11743,11196,22939,15.863762102351314,96.244.47.155,16.184.41.191,32687,SYN,1735505942,0.04501682162466854,0
480,1891,ftp,tcp,10942,8967,19909,10.528291909042835,190.63.99.193,13.240.18.22,23281,RST,1735505942,0.05340643609146575,0
121,4484,ssh,udp,18417,11650,30067,6.705396966993756,184.114.187.68,76.122.132.229,60561,URG,1735505942,0.018177753925520446,0
370,1291,http,udp,18303,6303,24606,19.05964368706429,163.102.182.238,36.80.113.122,4916,RST,1735505942,0.008730664333922644,0
291,4389,ssh,udp,18887,7892,26779,6.101389838231944,101.63.179.3,27.153.86.136,6983,FIN,1735505942,0.06290782800251224,0
468,4239,ftp,tcp,8567,11966,20533,4.8438310922387355,207.113.181.151,132.2.99.70,27226,SYN,1735505942,0.02289359766576813,0
410,4294,http,udp,5509,10550,16059,3.739869585468095,189.193.18.141,211.131.48.5,61100,URG,1735505942,0.006140798204663145,0
355,4934,ssh,udp,5803,18490,24293,4.92359140656668,183.152.148.156,91.33.161.246,35638,RST,1735505942,0.010416126648918889,0
183,2653,ssh,tcp,18416,15310,33726,12.712401055408971,100.16.54.230,149.22.104.156,52952,ACK,1735505942,0.03625897637279881,0
270,2866,http,udp,19031,14441,33472,11.678995115143056,82.70.172.208,69.156.215.191,9798,RST,1735505942,0.05550228193860362,0
430,3329,http,udp,5960,18734,24694,7.417843196155001,230.209.227.32,181.31.193.231,63686,URG,1735505942,0.01202577837984521,0
187,2281,http,tcp,15603,13729,29332,12.859272249013591,207.238.61.48,102.134.18.208,35867,URG,1735505942,0.03794509341311554,0
288,4596,ssh,udp,8534,19325,27859,6.0615752828546565,127.107.244.36,190.65.34.206,25401,URG,1735505942,0.0923839115448582,0
267,746,http,tcp,16680,15383,32063,42.979892761394105,167.143.25.139,124.255.181.186,43065,URG,1735505942,0.05162305052054508,0
199,728,ftp,udp,5091,5299,10390,14.271978021978022,21.54.127.123,116.44.235.168,2832,ACK,1735505942,0.05274916687435871,0
93,2443,ftp,tcp,13097,6185,19282,7.892754809660254,43.20.189.201,20.33.196.90,38690,URG,1735505942,0.07658888841751849,0
139,2208,ssh,udp,14706,13976,28682,12.990036231884059,193.208.92.51,4.250.137.70,55135,RST,1735505942,0.04459710023012338,0
80,4898,ftp,tcp,8514,16354,24868,5.077174356880359,108.156.28.65,128.83.39.231,47093,SYN,1735505942,0.04091231643372037,0
453,480,http,udp,9477,8264,17741,36.96041666666667,88.102.179.66,135.149.121.235,52140,FIN,1735505942,0.0887301298332815,0
138,649,ssh,udp,8698,11490,20188,31.106317411402156,186.74.248.196,94.211.113.84,34471,FIN,1735505942,0.030237661248308324,0
374,2881,ftp,tcp,11406,13065,24471,8.49392572023603,74.170.199.197,176.206.88.235,25396,FIN,1735505942,0.04343211750691744,0
387,266,http,udp,15839,12665,28504,107.15789473684211,226.234.28.107,24.86.214.126,54152,RST,1735505942,0.015335502610560848,0
59,3908,http,tcp,6007,15380,21387,5.472620266120778,57.160.146.185,132.42.123.179,16842,RST,1735505942,0.040210957624960186,0
484,125,ssh,tcp,6254,5827,12081,96.648,7.121.173.1,163.15.74.232,1551,RST,1735505942,0.08649723633509818,0
144,2060,ftp,udp,6803,9084,15887,7.712135922330097,42.197.55.4,142.217.140.221,9884,SYN,1735505942,0.09919869317475394,0
